title,genre,file_path
'Dog Kiss','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_01_-_Dog_Kiss.mp3
"'Fat, Lazy and Paranoid'",'Dubstep',D:\Music\Dubstep\Chtin_Mara_-_01_-_Fat_Lazy_and_Paranoid.mp3
'Black Cat Spell','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_02_-_Black_Cat_Spell.mp3
'Robots with OCD','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_02_-_Robots_with_OCD.mp3
'Psychopath 11','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_03_-_Psychopath_11.mp3
'Scent of the Wolf','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_03_-_Scent_of_the_Wolf.mp3
'My Shizoid Children','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_04_-_My_Shizoid_Children.mp3
'Reptile Memories','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_04_-_Reptile_Memories.mp3
'Cyborgphobia','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_05_-_Cyborgphobia.mp3
'Snake Skins','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_05_-_Snake_Skins.mp3
'Injection Z','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_06_-_Injection_Z.mp3
'Killer Owl','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_06_-_Killer_Owl.mp3
'Bipolar Alien Ballad','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_07_-_Bipolar_Alien_Ballad.mp3
'Waltz for Elephants','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_07_-_Waltz_for_Elephants.mp3
'Butterfly in the Stomach','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_08_-_Butterfly_in_the_Stomach.mp3
'Sloth Step','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_08_-_Sloth_Step.mp3
'Tick Blood','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_09_-_Tick_Blood.mp3
'Like a Fish','Dubstep',D:\Music\Dubstep\Chtin_Mara_-_10_-_Like_a_Fish.mp3
'Aitken Basin','Dubstep',D:\Music\Dubstep\Damscray_-_01_-_Aitken_Basin.mp3
'Africa','Dubstep',D:\Music\Dubstep\Decktonic_-_01_-_Africa.mp3
'Seppuku Bot','Dubstep',D:\Music\Dubstep\Decktonic_-_01_-_Seppuku_Bot.mp3
'B@25429 J▲|\\/|','Dubstep',D:\Music\Dubstep\Decktonic_-_02_-_B_J.mp3
'Any Time Any Place','Dubstep',D:\Music\Dubstep\Decktonic_-_04_-_Any_Time_Any_Place.mp3
'Spectrum','Dubstep',D:\Music\Dubstep\Decktonic_-_05_-_Spectrum.mp3
'Watch Your Dubstep Version 2','Dubstep',D:\Music\Dubstep\Decktonic_-_06_-_Watch_Your_Dubstep_Version_2.mp3
'Union Square (Anthony Seeha Remix)','Dubstep',D:\Music\Dubstep\Decktonic_-_07_-_Union_Square_Anthony_Seeha_Remix.mp3
nan,'Dubstep',D:\Music\Dubstep\djbassassin+edmman.mp3
'Sweet Shop','Dubstep',D:\Music\Dubstep\Doctor_P_-_07_-_Sweet_Shop.mp3
'u gumbu','Dubstep',D:\Music\Dubstep\Downliners_Sekt_-_01_-_u_gumbu.mp3
'dirty meinz','Dubstep',D:\Music\Dubstep\Downliners_Sekt_-_02_-_dirty_meinz.mp3
"""inside maverick's""",'Dubstep',D:\Music\Dubstep\Downliners_Sekt_-_03_-_inside_mavericks.mp3
'negative green','Dubstep',D:\Music\Dubstep\Downliners_Sekt_-_04_-_negative_green.mp3
nan,'Dubstep',D:\Music\Dubstep\dragonfruitcoughmedicine+simplify.mp3
'Backlash','Dubstep',D:\Music\Dubstep\Dr_Deimos_-_06_-_Backlash.mp3
'beat','Dubstep',D:\Music\Dubstep\dsmile+beat.mp3
'In Progress','Dubstep',D:\Music\Dubstep\Dyman_-_01_-_In_Progress.mp3
'Dark Side','Dubstep',D:\Music\Dubstep\Dyman_-_02_-_Dark_Side.mp3
'Kill The Flesh','Dubstep',D:\Music\Dubstep\Dyman_-_03_-_Kill_The_Flesh.mp3
'Sewage','Dubstep',D:\Music\Dubstep\Dyman_-_04_-_Sewage.mp3
'Nightmare','Dubstep',D:\Music\Dubstep\DZZ_-_04_-_Nightmare.mp3
nan,'Dubstep',D:\Music\Dubstep\flashpointe+hippiescurseii.mp3
'Goodbye Now','Dubstep',D:\Music\Dubstep\Ghosts_-_01_-_Goodbye_Now.mp3
'Judge','Dubstep',D:\Music\Dubstep\Ghosts_-_02_-_Judge.mp3
'It Still Hurts','Dubstep',D:\Music\Dubstep\Ghosts_-_03_-_It_Still_Hurts.mp3
'Sniper Wolf','Dubstep',D:\Music\Dubstep\Ghosts_-_04_-_Sniper_Wolf.mp3
'I Walk Alone','Dubstep',D:\Music\Dubstep\Ghosts_-_05_-_I_Walk_Alone.mp3
'Grief And Sleep','Dubstep',D:\Music\Dubstep\Ghosts_-_06_-_Grief_And_Sleep.mp3
'The Void','Dubstep',D:\Music\Dubstep\Gritt_-_04_-_The_Void.mp3
'Kyoketsu Shoge','Dubstep',D:\Music\Dubstep\IM140_-_02_-_Kyoketsu_Shoge.mp3
'Ninja','Dubstep',D:\Music\Dubstep\Indikings_-_05_-_Ninja.mp3
'Escape Pod','Dubstep',D:\Music\Dubstep\Intelligent_Delinquent_-_01_-_Escape_Pod.mp3
'Death Cola (Combustion Mix)','Dubstep',D:\Music\Dubstep\Jed_Rabid-Combustion_EP-01_Death_Cola_(Combustion Mix).mp3
'Shimmy','Dubstep',D:\Music\Dubstep\Jed_Rabid-Combustion_EP-02_Shimmy.mp3
'Aligner (Combustion Mix)','Dubstep',D:\Music\Dubstep\Jed_Rabid-Combustion_EP-03_Aligner_(Combustion Mix).mp3
'Assistant From The Gods (Combustion Mix)','Dubstep',D:\Music\Dubstep\Jed_Rabid-Combustion_EP-04_Assistant_From_The_Gods_(Combustion Mix).mp3
'Dont Give A Damn (feat Slew Dada & Kelly Lynx)','Dubstep',D:\Music\Dubstep\Jed_Rabid-Combustion_EP-05_Dont_Give_A_Damn_(feat_Slew_Dada_&_Kelly_Lynx).mp3
'American middle-class provincialism from a techno-utopian pontifex','Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_01_-_American_middle-class_provincialism_from_a_techno-utopian_pontifex.mp3
"""Chiga-glitch and Waragi to ease the missionnaire's paternalism""",'Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_02_-_Chiga-glitch_and_Waragi_to_ease_the_missionnaires_paternalism.mp3
'That dubby Global South condescension with manipulative ad tricks','Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_03_-_That_dubby_Global_South_condescension_with_manipulative_ad_tricks.mp3
'The creeping penetration of your militaristic GPS (marching on Lake Victoria)','Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_04_-_The_creeping_penetration_of_your_militaristic_GPS_marching_on_Lake_Victoria.mp3
'I am not the only one','Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_05_-_I_am_not_the_only_one.mp3
'Lowest-common-denominator activism and necropolitics','Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_06_-_Lowest-common-denominator_activism_and_necropolitics.mp3
'Exposing minerals and extracting data','Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_07_-_Exposing_minerals_and_extracting_data.mp3
'There is serious hope over the AFRICOM rainbow','Dubstep',D:\Music\Dubstep\Jose_Ph_Kony_-_08_-_There_is_serious_hope_over_the_AFRICOM_rainbow.mp3
'Underwater','Dubstep',D:\Music\Dubstep\Koona_-_01_-_Underwater.mp3
'Starkey','Dubstep',D:\Music\Dubstep\Koona_-_02_-_Starkey.mp3
'LDUK  Next Levelmp3','Dubstep',D:\Music\Dubstep\lduk+nextlevel.mp3
nan,'Dubstep',D:\Music\Dubstep\lemmino+lemminofearfreedownload.mp3
'La Marche Des Enfants Morts','Dubstep',D:\Music\Dubstep\le_per_-_02_-_La_Marche_Des_Enfants_Morts.mp3
nan,'Dubstep',D:\Music\Dubstep\lilluigi+ifnluvdubstep.mp3
'Carry A Nation','Dubstep',D:\Music\Dubstep\Maartez_-_03_-_Carry_A_Nation.mp3
'Stay (Original Mix)','Dubstep',D:\Music\Dubstep\Max_Grin_-_01_-_Stay_Original_Mix.mp3
'Slump (feat. Mac)','Dubstep',D:\Music\Dubstep\Max_Grin_-_02_-_Slump_feat_Mac.mp3
'Satellite (feat. Stereo)','Dubstep',D:\Music\Dubstep\Max_Grin_-_03_-_Satellite_feat_Stereo.mp3
'Dr Deimos-Scribble','Dubstep',D:\Music\Dubstep\Mizukis_Last_ChanceDr_Deimos_-_02_-_Dr_Deimos-Scribble.mp3
'Yeah','Dubstep',D:\Music\Dubstep\Mizukis_Last_Chance_-_01_-_Yeah.mp3
'BackLash','Dubstep',D:\Music\Dubstep\Mizukis_Last_Chance_-_03_-_BackLash.mp3
'Rolling Blackouts','Dubstep',D:\Music\Dubstep\Mizukis_Last_Chance_-_04_-_Rolling_Blackouts.mp3
'An Orison of Sonmi 451','Dubstep',D:\Music\Dubstep\Mizukis_Last_Chance_-_05_-_An_Orison_of_Sonmi_451.mp3
'Mantilla','Dubstep',D:\Music\Dubstep\Moon_Veil_-_01_-_Mantilla.mp3
'Snake Charm','Dubstep',D:\Music\Dubstep\Moon_Veil_-_02_-_Snake_Charm.mp3
'Slow Moving','Dubstep',D:\Music\Dubstep\Moon_Veil_-_03_-_Slow_Moving.mp3
'Scorpio','Dubstep',D:\Music\Dubstep\Moon_Veil_-_04_-_Scorpio.mp3
'Up There','Dubstep',D:\Music\Dubstep\Moon_Veil_-_05_-_Up_There.mp3
'Ivory','Dubstep',D:\Music\Dubstep\Moon_Veil_-_06_-_Ivory.mp3
'N01S3  Rose Fanee','Dubstep',D:\Music\Dubstep\n01s3+n01s3rosefanee.mp3
'Deadly Dubs','Dubstep',D:\Music\Dubstep\Paranoid_Breaks_-_03_-_Deadly_Dubs.mp3
'Disco Dub','Dubstep',D:\Music\Dubstep\Phoniandflore_-_01_-_Disco_Dub.mp3
'Scoopy','Dubstep',D:\Music\Dubstep\Phoniandflore_-_02_-_Scoopy.mp3
'Dubsteady','Dubstep',D:\Music\Dubstep\Phoniandflore_-_03_-_Dubsteady.mp3
'Dubsteady (Injham Remix)','Dubstep',D:\Music\Dubstep\Phoniandflore_-_04_-_Dubsteady_Injham_Remix.mp3
'Capture','Dubstep',D:\Music\Dubstep\Phoniandflore_-_05_-_Capture.mp3
'Flight Of The Geese','Dubstep',D:\Music\Dubstep\Psychadelik_Pedestrian_-_01_-_Flight_Of_The_Geese.mp3
'Cyberstalker','Dubstep',D:\Music\Dubstep\Psychadelik_Pedestrian_-_02_-_Cyberstalker.mp3
'Nocturnia','Dubstep',D:\Music\Dubstep\Psychadelik_Pedestrian_-_05_-_Nocturnia.mp3
'In Suspense','Dubstep',D:\Music\Dubstep\Psychadelik_Pedestrian_-_09_-_In_Suspense.mp3
'Cosmos (universal mix)','Dubstep',D:\Music\Dubstep\Psychadelik_Pedestrian_-_11_-_Cosmos_universal_mix.mp3
nan,'Dubstep',D:\Music\Dubstep\psychometal+cry.mp3
'Lost','Dubstep',D:\Music\Dubstep\QuaroBruno_Del_Ben_-_10_-_Lost.mp3
'Nidra','Dubstep',D:\Music\Dubstep\Quaro_-_01_-_Nidra.mp3
'Black Radiations','Dubstep',D:\Music\Dubstep\Quaro_-_02_-_Black_Radiations.mp3
'Back to the Fire','Dubstep',D:\Music\Dubstep\Quaro_-_03_-_Back_to_the_Fire.mp3
'Mutter','Dubstep',D:\Music\Dubstep\Quaro_-_04_-_Mutter.mp3
'Mutter (Instrumental)','Dubstep',D:\Music\Dubstep\Quaro_-_05_-_Mutter_Instrumental.mp3
'Psion','Dubstep',D:\Music\Dubstep\Quaro_-_06_-_Psion.mp3
'Poison','Dubstep',D:\Music\Dubstep\Quaro_-_07_-_Poison.mp3
'Summon','Dubstep',D:\Music\Dubstep\Quaro_-_08_-_Summon.mp3
'Yojimbo','Dubstep',D:\Music\Dubstep\Quaro_-_09_-_Yojimbo.mp3
'Intro','Dubstep',D:\Music\Dubstep\Resonancedj__Giulio_Maddaloni_-_01_-_Intro.mp3
'Fasten your seatbelt','Dubstep',D:\Music\Dubstep\Resonancedj__Giulio_Maddaloni_-_02_-_Fasten_your_seatbelt.mp3
'Kevlar Boyz','Dubstep',D:\Music\Dubstep\Resonancedj__Giulio_Maddaloni_-_03_-_Kevlar_Boyz.mp3
'Particel Size','Dubstep',D:\Music\Dubstep\Resonancedj__Giulio_Maddaloni_-_04_-_Particel_Size.mp3
'Speleology','Dubstep',D:\Music\Dubstep\Resonancedj__Giulio_Maddaloni_-_05_-_Speleology.mp3
nan,'Dubstep',D:\Music\Dubstep\roswellgrey+roswellgrey.mp3
'Salutations','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_01_-_Salutations.mp3
'War','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_02_-_War.mp3
'Change','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_03_-_Change.mp3
'Chameleon','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_04_-_Chameleon.mp3
'Hermes','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_05_-_Hermes.mp3
'Nightmares on Crax','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_06_-_Nightmares_on_Crax.mp3
'Dark Daze','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_07_-_Dark_Daze.mp3
'Face the Sun','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_08_-_Face_the_Sun.mp3
'Affairs of State','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_09_-_Affairs_of_State.mp3
'Slovenly','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_10_-_Slovenly.mp3
'Shook 2','Dubstep',D:\Music\Dubstep\Shaolin_Dub_-_11_-_Shook_2.mp3
'Quinine Dub','Dubstep',D:\Music\Dubstep\Sick_To_The_Back_Teeth_-_01_-_Quinine_Dub.mp3
'Irradiated Dub','Dubstep',D:\Music\Dubstep\Sick_To_The_Back_Teeth_-_02_-_Irradiated_Dub.mp3
'Neptune Massive','Dubstep',D:\Music\Dubstep\Sick_To_The_Back_Teeth_-_03_-_Neptune_Massive.mp3
'Pegasus Dub','Dubstep',D:\Music\Dubstep\Sick_To_The_Back_Teeth_-_04_-_Pegasus_Dub.mp3
'Real Arcade Play','Dubstep',D:\Music\Dubstep\SKGB_-_01_-_Real_Arcade_Play.mp3
"""SKGB's Alternate Adventures in Dubstepland""",'Dubstep',D:\Music\Dubstep\SKGB_-_01_-_SKGBs_Alternate_Adventures_in_Dubstepland.mp3
'The Further Adventures of ObamaBass in Neo Mumbai','Dubstep',D:\Music\Dubstep\SKGB_-_01_-_The_Further_Adventures_of_ObamaBass_in_Neo_Mumbai.mp3
'B Ver. Tale Bass','Dubstep',D:\Music\Dubstep\SKGB_-_02_-_B_Ver_Tale_Bass.mp3
'I Circuit-Bent My Brain','Dubstep',D:\Music\Dubstep\SKGB_-_02_-_I_Circuit-Bent_My_Brain.mp3
'Grow_GrowG_row_Gorw','Dubstep',D:\Music\Dubstep\SKGB_-_03_-_Grow_GrowG_row_Gorw.mp3
'Red Gameboy','Dubstep',D:\Music\Dubstep\SKGB_-_03_-_Red_Gameboy.mp3
'Duppy Man In The Machine','Dubstep',D:\Music\Dubstep\SKGB_-_04_-_Duppy_Man_In_The_Machine.mp3
'Spiral_Sp1r4lpSi_ralS5pr14_l (live at the end of Studio 34)','Dubstep',D:\Music\Dubstep\SKGB_-_04_-_Spiral_Sp1r4lpSi_ralS5pr14_l_live_at_the_end_of_Studio_34.mp3
'family friendly bonus beats for the tri-sexual biceratops','Dubstep',D:\Music\Dubstep\SKGB_-_05_-_family_friendly_bonus_beats_for_the_tri-sexual_biceratops.mp3
"'The Miasma (E:F8, R:71)'",'Dubstep',D:\Music\Dubstep\SKGB_-_05_-_The_Miasma_EF8_R71.mp3
'Br_k3n (Mo0n.TOne remix)','Dubstep',D:\Music\Dubstep\SKGB_-_06_-_Br_k3n_Mo0nTOne_remix.mp3
'Space Cop','Dubstep',D:\Music\Dubstep\Smoked_Meat_Fax_Machine_-_02_-_Space_Cop.mp3
'Hi-Tech Dubstep V2','Dubstep',D:\Music\Dubstep\soundside__royalty_free_music__-_Hi-Tech_Dubstep_V2.mp3
'Wake Up','Dubstep',D:\Music\Dubstep\Southman_-_02_-_Wake_Up.mp3
'Golden Path','Dubstep',D:\Music\Dubstep\SPCZ_-_01_-_Golden_Path.mp3
'Sturm','Dubstep',D:\Music\Dubstep\SPCZ_-_01_-_Sturm.mp3
'Down','Dubstep',D:\Music\Dubstep\SPCZ_-_02_-_Down.mp3
'Star`s End','Dubstep',D:\Music\Dubstep\SPCZ_-_02_-_Stars_End.mp3
'Vespidae','Dubstep',D:\Music\Dubstep\SPCZ_-_02_-_Vespidae.mp3
'Ducky','Dubstep',D:\Music\Dubstep\SPCZ_-_03_-_Ducky.mp3
'Lotus','Dubstep',D:\Music\Dubstep\SPCZ_-_03_-_Lotus.mp3
'Assault','Dubstep',D:\Music\Dubstep\SPCZ_-_04_-_Assault.mp3
'Mille et une nuit de basse','Dubstep',D:\Music\Dubstep\SPCZ_-_04_-_Mille_et_une_nuit_de_basse.mp3
'Reduce','Dubstep',D:\Music\Dubstep\SPCZ_-_05_-_Reduce.mp3
'Fuck','Dubstep',D:\Music\Dubstep\SPCZ_-_06_-_Fuck.mp3
'Sure','Dubstep',D:\Music\Dubstep\SPCZ_-_07_-_Sure.mp3
'Rise','Dubstep',D:\Music\Dubstep\SPCZ_-_08_-_Rise.mp3
'Caravan','Dubstep',D:\Music\Dubstep\SPCZ_-_09_-_Caravan.mp3
'Dubnotic - It was meant 2 be (SPCZ Remix)','Dubstep',D:\Music\Dubstep\SPCZ_-_09_-_Dubnotic_-_It_was_meant_2_be_SPCZ_Remix (1).mp3
'Ground','Dubstep',D:\Music\Dubstep\SPCZ_-_10_-_Ground.mp3
'Fu-Up-Jump','Dubstep',D:\Music\Dubstep\Spectacular_Sound_Productions_-_01_-_Fu-Up-Jump.mp3
'stefanos - Conclave report (mastered)','Dubstep',D:\Music\Dubstep\stefanosgrigoriadis+conclavereport.mp3
nan,'Dubstep',D:\Music\Dubstep\sydneeb+sydneebxnoisestormsuperbadbacklashremix.mp3
'Change (feat. Rebecca Mason)','Dubstep',D:\Music\Dubstep\Tactus_-_01_-_Change_feat_Rebecca_Mason.mp3
'Dancing Bruise','Dubstep',D:\Music\Dubstep\Tactus_-_02_-_Dancing_Bruise.mp3
'Buleriass Shake','Dubstep',D:\Music\Dubstep\Tactus_-_03_-_Buleriass_Shake.mp3
'Shake Service','Dubstep',D:\Music\Dubstep\Tactus_-_04_-_Shake_Service.mp3
nan,'Dubstep',D:\Music\Dubstep\thethirdproductions+allforcesfreedl.mp3
'Human Face','Dubstep',D:\Music\Dubstep\Titus_12_-_01_-_Human_Face.mp3
'Mu (Downtown Atlantis)','Dubstep',D:\Music\Dubstep\Tony_Dubshot_-_01_-_Mu_Downtown_Atlantis.mp3
'Delta Force','Dubstep',D:\Music\Dubstep\Tony_Dubshot_-_02_-_Delta_Force.mp3
'Alfa Edel Pils','Dubstep',D:\Music\Dubstep\Tony_Dubshot_-_03_-_Alfa_Edel_Pils.mp3
'Beta Stability','Dubstep',D:\Music\Dubstep\Tony_Dubshot_-_04_-_Beta_Stability.mp3
'1.61803398','Dubstep',D:\Music\Dubstep\Tony_Dubshot_-_05_-_161803398.mp3
'Psionics','Dubstep',D:\Music\Dubstep\Tony_Dubshot_-_06_-_Psionics.mp3
'Gamma-Ray Mutation','Dubstep',D:\Music\Dubstep\Tony_Dubshot_-_07_-_Gamma-Ray_Mutation.mp3
'Libre Como El Aire [Volatil remix]','Dubstep',D:\Music\Dubstep\Volatil_-_04_-_Libre_Como_El_Aire_Volatil_remix.mp3
'dubstep','Dubstep',D:\Music\Dubstep\weblazinbeats+dubstepfun.mp3
'WhatBoy-Fight','Dubstep',D:\Music\Dubstep\whatboy+whatboyfight.mp3
'Zombr3x - Fire','Dubstep',D:\Music\Dubstep\zombr3x+zombr3xfire.mp3
'Lenore The Iguana','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_01_-_Lenore_The_Iguana.mp3
'Future Tinder Monster','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_02_-_Future_Tinder_Monster.mp3
'Blanca','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_03_-_Blanca.mp3
'The New Normal','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_04_-_The_New_Normal.mp3
'Moth Man','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_05_-_Moth_Man.mp3
'Four Wave Intersection','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_06_-_Four_Wave_Intersection.mp3
'White Water','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_07_-_White_Water.mp3
'Efficacy','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_08_-_Efficacy.mp3
'More of It','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_09_-_More_of_It.mp3
'Lose Your Head','Garage Rock',D:\Music\Garage\Apache_Tomcat_-_10_-_Lose_Your_Head.mp3
"""Suddenly It Occurs To Me There's No Ocean Here""",'Garage Rock',D:\Music\Garage\Artificial_Intelligence_in_Texas_-_10_-_Suddenly_It_Occurs_To_Me_Theres_No_Ocean_Here.mp3
'Rad Racer','Garage Rock',D:\Music\Garage\Atomicos_-_02_-_Rad_Racer.mp3
'Living Nightmare (Snowflake Mix)','Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_01_-_Living_Nightmare_Snowflake_Mix.mp3
'Skyhawk Beach','Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_04_-_Skyhawk_Beach.mp3
'Beach Closed No Surfing','Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_05_-_Beach_Closed_No_Surfing.mp3
"'Hang Loose (Spinningmerkaba Mix) [feat DJ Vadim, Kara Square]'",'Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_05_-_Hang_Loose_Spinningmerkaba_Mix_feat_DJ_Vadim_Kara_Square.mp3
'Road Hazard','Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_06_-_Road_Hazard.mp3
'Lava Spout','Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_07_-_Lava_Spout.mp3
'Mermaids in Japan (Spinmeister Mix)','Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_10_-_Mermaids_in_Japan_Spinmeister_Mix.mp3
'Hanging Eleven (Kara Square Mix)','Garage Rock',D:\Music\Garage\Blue_Wave_Theory_-_18_-_Hanging_Eleven_Kara_Square_Mix.mp3
'No one wanna stay a lonely person','Garage Rock',D:\Music\Garage\Break_The_Bans_-_04_-_No_one_wanna_stay_a_lonely_person.mp3
"""I'm in love with you tonight""",'Garage Rock',D:\Music\Garage\Break_The_Bans_-_05_-_Im_in_love_with_you_tonight.mp3
'A million ways to break your heart','Garage Rock',D:\Music\Garage\Break_The_Bans_-_06_-_A_million_ways_to_break_your_heart.mp3
'Victim','Garage Rock',D:\Music\Garage\Break_The_Bans_-_07_-_Victim.mp3
'All or nothing','Garage Rock',D:\Music\Garage\Break_The_Bans_-_08_-_All_or_nothing.mp3
'Beautiful and young','Garage Rock',D:\Music\Garage\Break_The_Bans_-_09_-_Beautiful_and_young.mp3
'Rubituckin','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_01_-_Rubituckin.mp3
'Reckless Breakfast','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_02_-_Reckless_Breakfast.mp3
'Swimming Upstream','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_03_-_Swimming_Upstream.mp3
'A Short Leash','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_04_-_A_Short_Leash.mp3
'Tinfoil Friend','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_05_-_Tinfoil_Friend.mp3
'Warm and Ripe','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_06_-_Warm_and_Ripe.mp3
'Queen of My World','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_07_-_Queen_of_My_World.mp3
'Declaration','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_08_-_Declaration.mp3
'Rubber Trees','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_09_-_Rubber_Trees.mp3
'Damage','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_10_-_Damage.mp3
'Arrogance','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_11_-_Arrogance.mp3
'Shut The Fuck UP','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_12_-_Shut_The_Fuck_UP.mp3
'Adult Things','Garage Rock',D:\Music\Garage\CrumbSnatchers_-_13_-_Adult_Things.mp3
'stormy sunset','Garage Rock',D:\Music\Garage\Dee_Yan-Key_-_01_-_stormy_sunset.mp3
'A development at the photo place','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_02_-_A_development_at_the_photo_place.mp3
"""Who's that kid?""",'Garage Rock',D:\Music\Garage\Defy_The_Mall_-_03_-_Whos_that_kid.mp3
'The Fun Factory (at the)','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_04_-_The_Fun_Factory_at_the.mp3
'Radio Hack','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_05_-_Radio_Hack.mp3
"""King's Table""",'Garage Rock',D:\Music\Garage\Defy_The_Mall_-_06_-_Kings_Table.mp3
'At the plaza','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_07_-_At_the_plaza.mp3
'The Keeper of Histories','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_08_-_The_Keeper_of_Histories.mp3
'Side entrance','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_09_-_Side_entrance.mp3
'Where you used to B','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_10_-_Where_you_used_to_B.mp3
'Animals Valley','Garage Rock',D:\Music\Garage\Defy_The_Mall_-_11_-_Animals_Valley.mp3
"""Coastin'""",'Garage Rock',D:\Music\Garage\Defy_The_Mall_-_12_-_Coastin.mp3
'Warm Up','Garage Rock',D:\Music\Garage\Hadokowa_-_12_-_Warm_Up.mp3
'Encontré','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_01_-_Encontr.mp3
'Pensaban','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_02_-_Pensaban.mp3
'Para qué','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_03_-_Para_qu.mp3
'Rock alternativo','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_04_-_Rock_alternativo.mp3
'Muy cochino','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_05_-_Muy_cochino.mp3
'Gira gira','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_06_-_Gira_gira.mp3
'Tiempo','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_07_-_Tiempo.mp3
'Tengo que decirte','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_08_-_Tengo_que_decirte.mp3
'Gorilla Biscuits','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_09_-_Gorilla_Biscuits.mp3
'Lasolas ñoquipop','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_10_-_Lasolas_oquipop.mp3
'Nombre de canción punk generica ODIO','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_11_-_Nombre_de_cancin_punk_generica_ODIO.mp3
'Termine','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_12_-_Termine.mp3
'Interesante','Garage Rock',D:\Music\Garage\In_De_Nadfin_-_13_-_Interesante.mp3
'Pretend','Garage Rock',D:\Music\Garage\Malyssa_Bellarosa_-_11_-_Pretend.mp3
